Date,state_name,state_code,district_name,district_code,confirmed_district,recovered_district,deceased_district,total_confirmed_district,total_recovered_district,total_deceased_district,confirmed_state,recovered_state,deceased_state,total_confirmed_state,total_recovered_state,total_deceased_state,confirmed_india,recovered_india,deceased_india,total_confirmed_india,total_recovered_india,total_deceased_india
18-12-2020,Haryana,6.0,Palwal,619.0,4295,4232,23,4295,4232,23,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
18-12-2020,Haryana,6.0,Panchkula,70.0,9643,9165,138,9643,9165,138,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
18-12-2020,Haryana,6.0,Panipat,71.0,10220,9737,144,10220,9737,144,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
18-12-2020,Haryana,6.0,Rewari,72.0,11174,10839,69,11174,10839,69,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
18-12-2020,Haryana,6.0,Rohtak,73.0,11874,11286,144,11874,11286,144,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
18-12-2020,Haryana,6.0,Sirsa,74.0,7816,7567,112,7816,7567,112,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
18-12-2020,Haryana,6.0,Sonipat,75.0,14207,13695,75,14207,13695,75,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
18-12-2020,Haryana,6.0,Yamunanagar,76.0,6131,5819,129,6131,5819,129,256477,247097,2803,256477,247097,2803,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Bokaro,322.0,6349,6185,59,6349,6185,59,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Chatra,323.0,1381,1348,11,1381,1348,11,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Deoghar,324.0,3562,3511,23,3562,3511,23,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Dhanbad,325.0,7271,7112,99,7271,7112,99,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Dumka,326.0,1356,1332,12,1356,1332,12,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,East Singhbhum,327.0,17560,16985,355,17560,16985,355,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Garhwa,328.0,2750,2710,12,2750,2710,12,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Giridih,329.0,3401,3379,14,3401,3379,14,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Godda,330.0,2063,2039,10,2063,2039,10,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Gumla,331.0,2231,2203,3,2231,2203,3,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Hazaribagh,332.0,4303,4196,35,4303,4196,35,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Jamtara,333.0,1228,1210,4,1228,1210,4,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Khunti,606.0,2088,2056,5,2088,2056,5,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Koderma,334.0,3389,3338,28,3389,3338,28,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Latehar,335.0,1860,1839,6,1860,1839,6,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Lohardaga,336.0,1749,1700,10,1749,1700,10,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Pakur,337.0,900,897,2,900,897,2,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Palamu,338.0,3395,3333,20,3395,3333,20,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Ramgarh,607.0,4354,4269,27,4354,4269,27,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Ranchi,339.0,29424,28439,209,29424,28439,209,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Sahibganj,340.0,1626,1585,9,1626,1585,9,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Saraikela-Kharsawan,341.0,3647,3576,12,3647,3576,12,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,Simdega,342.0,1997,1988,5,1997,1988,5,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jharkhand,20.0,West Singhbhum,343.0,4722,4661,38,4722,4661,38,112606,109891,1008,112606,109891,1008,26991,29879,342,10004825,9549923,145171
18-12-2020,Jammu and Kashmir,1.0,Anantnag,1.0,4729,4503,82,4729,4503,82,117705,111628,1833,117705,111628,1833,26991,29879,342,10004825,9549923,145171
18-12-2020,Jammu and Kashmir,1.0,Bandipora,623.0,4591,4434,57,4591,4434,57,117705,111628,1833,117705,111628,1833,26991,29879,342,10004825,9549923,145171
18-12-2020,Jammu and Kashmir,1.0,Baramulla,3.0,7807,7451,170,7807,7451,170,117705,111628,1833,117705,111628,1833,26991,29879,342,10004825,9549923,145171
18-12-2020,Jammu and Kashmir,1.0,Budgam,2.0,7401,7044,106,7401,7044,106,117705,111628,1833,117705,111628,1833,26991,29879,342,10004825,9549923,145171
18-12-2020,Jammu and Kashmir,1.0,Doda,4.0,3331,3162,60,3331,3162,60,117705,111628,1833,117705,111628,1833,26991,29879,342,10004825,9549923,145171
18-12-2020,Jammu and Kashmir,1.0,Ganderbal,626.0,4402,4237,42,4402,4237,42,117705,111628,1833,117705,111628,1833,26991,29879,342,10004825,9549923,145171
18-12-2020,Jammu and Kashmir,1.0,Jammu,5.0,22660,21511,342,22660,21511,342,117705,111628,1833,117705,111628,1833,26991,29879,342,10004825,9549923,145171
18-12-2020,Jammu and Kashmir,1.0,Kathua,7.0,3078,2932,47,3078,2932,47,117705,111628,1833,117705,111628,1833,26991,29879,342,10004825,9549923,145171
18-12-2020,Jammu and Kashmir,1.0,Kishtwar,620.0,2700,2580,21,2700,2580,21,117705,111628,1833,117705,111628,1833,26991,29879,342,10004825,9549923,145171
18-12-2020,Jammu and Kashmir,1.0,Kulgam,622.0,2637,2520,53,2637,2520,53,117705,111628,1833,117705,111628,1833,26991,29879,342,10004825,9549923,145171
18-12-2020,Jammu and Kashmir,1.0,Kupwara,8.0,5426,5161,88,5426,5161,88,117705,111628,1833,117705,111628,1833,26991,29879,342,10004825,9549923,145171
18-12-2020,Jammu and Kashmir,1.0,Pulwama,11.0,5392,5110,88,5392,5110,88,117705,111628,1833,117705,111628,1833,26991,29879,342,10004825,9549923,145171
18-12-2020,Jammu and Kashmir,1.0,Punch,10.0,2426,2379,22,2426,2379,22,117705,111628,1833,117705,111628,1833,26991,29879,342,10004825,9549923,145171
18-12-2020,Jammu and Kashmir,1.0,Rajouri,12.0,3755,3463,54,3755,3463,54,117705,111628,1833,117705,111628,1833,26991,29879,342,10004825,9549923,145171
18-12-2020,Jammu and Kashmir,1.0,Ramban,621.0,2060,1987,21,2060,1987,21,117705,111628,1833,117705,111628,1833,26991,29879,342,10004825,9549923,145171
18-12-2020,Jammu and Kashmir,1.0,Reasi,627.0,1581,1446,13,1581,1446,13,117705,111628,1833,117705,111628,1833,26991,29879,342,10004825,9549923,145171
18-12-2020,Jammu and Kashmir,1.0,Samba,624.0,2663,2429,34,2663,2429,34,117705,111628,1833,117705,111628,1833,26991,29879,342,10004825,9549923,145171
18-12-2020,Jammu and Kashmir,1.0,Shopiyan,625.0,2444,2329,37,2444,2329,37,117705,111628,1833,117705,111628,1833,26991,29879,342,10004825,9549923,145171
18-12-2020,Jammu and Kashmir,1.0,Srinagar,13.0,24620,23189,441,24620,23189,441,117705,111628,1833,117705,111628,1833,26991,29879,342,10004825,9549923,145171
18-12-2020,Jammu and Kashmir,1.0,Udhampur,14.0,4002,3761,55,4002,3761,55,117705,111628,1833,117705,111628,1833,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Bagalkote,524.0,13626,13443,136,13626,13443,136,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Ballari,528.0,38609,37793,591,38609,37793,591,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Belagavi,527.0,26027,25471,342,26027,25471,342,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Bengaluru Rural,526.0,18027,17562,148,18027,17562,148,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Bengaluru Urban,525.0,381623,366888,4256,381623,366888,4256,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Bidar,529.0,7172,6943,170,7172,6943,170,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Chamarajanagara,531.0,6620,6399,116,6620,6399,116,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Chikkaballapura,630.0,12652,12292,116,12652,12292,116,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Chikkamagaluru,532.0,13559,13252,139,13559,13252,139,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Chitradurga,533.0,14082,13737,68,14082,13737,68,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Dakshina Kannada,534.0,32522,31419,734,32522,31419,734,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Davanagere,535.0,21872,21456,264,21872,21456,264,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Dharwad,536.0,21674,20969,606,21674,20969,606,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Gadag,537.0,10851,10683,141,10851,10683,141,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Hassan,539.0,27689,26983,389,27689,26983,389,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Haveri,540.0,10924,10676,190,10924,10676,190,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Kalaburagi,538.0,20815,20301,321,20815,20301,321,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Kodagu,541.0,5584,5371,70,5584,5371,70,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Kolar,542.0,9527,9235,174,9527,9235,174,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Koppal,543.0,13803,13439,279,13803,13439,279,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Mandya,544.0,19171,18804,147,19171,18804,147,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Mysuru,545.0,51666,50325,1006,51666,50325,1006,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Raichur,546.0,14082,13807,158,14082,13807,158,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Ramanagara,631.0,7333,7211,76,7333,7211,76,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Shivamogga,547.0,21834,21318,348,21834,21318,348,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Tumakuru,548.0,24139,23357,376,24139,23357,376,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Udupi,549.0,22946,22642,187,22946,22642,187,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Uttara Kannada,550.0,14087,13781,174,14087,13781,174,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Vijayapura,530.0,14026,13711,203,14026,13711,203,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Karnataka,29.0,Yadgir,635.0,10545,10434,61,10545,10434,61,907123,879735,11989,907123,879735,11989,26991,29879,342,10004825,9549923,145171
18-12-2020,Kerala,32.0,Alappuzha,554.0,53061,49415,213,53061,49415,213,693866,632065,2758,693866,632065,2758,26991,29879,342,10004825,9549923,145171
18-12-2020,Kerala,32.0,Ernakulam,555.0,75283,67224,277,75283,67224,277,693866,632065,2758,693866,632065,2758,26991,29879,342,10004825,9549923,145171
18-12-2020,Kerala,32.0,Idukki,556.0,14603,11466,15,14603,11466,15,693866,632065,2758,693866,632065,2758,26991,29879,342,10004825,9549923,145171
18-12-2020,Kerala,32.0,Kannur,557.0,36731,33044,182,36731,33044,182,693866,632065,2758,693866,632065,2758,26991,29879,342,10004825,9549923,145171
18-12-2020,Kerala,32.0,Kasaragod,558.0,23268,21596,82,23268,21596,82,693866,632065,2758,693866,632065,2758,26991,29879,342,10004825,9549923,145171
18-12-2020,Kerala,32.0,Kollam,559.0,53757,50813,202,53757,50813,202,693866,632065,2758,693866,632065,2758,26991,29879,342,10004825,9549923,145171
18-12-2020,Kerala,32.0,Kottayam,560.0,44249,38248,130,44249,38248,130,693866,632065,2758,693866,632065,2758,26991,29879,342,10004825,9549923,145171
18-12-2020,Kerala,32.0,Kozhikode,561.0,78871,73421,259,78871,73421,259,693866,632065,2758,693866,632065,2758,26991,29879,342,10004825,9549923,145171
18-12-2020,Kerala,32.0,Malappuram,562.0,83923,78174,301,83923,78174,301,693866,632065,2758,693866,632065,2758,26991,29879,342,10004825,9549923,145171
18-12-2020,Kerala,32.0,Palakkad,563.0,44367,39297,106,44367,39297,106,693866,632065,2758,693866,632065,2758,26991,29879,342,10004825,9549923,145171
18-12-2020,Kerala,32.0,Pathanamthitta,564.0,25308,21385,41,25308,21385,41,693866,632065,2758,693866,632065,2758,26991,29879,342,10004825,9549923,145171
18-12-2020,Kerala,32.0,Thiruvananthapuram,565.0,77751,73852,607,77751,73852,607,693866,632065,2758,693866,632065,2758,26991,29879,342,10004825,9549923,145171
18-12-2020,Kerala,32.0,Thrissur,566.0,68266,62106,303,68266,62106,303,693866,632065,2758,693866,632065,2758,26991,29879,342,10004825,9549923,145171
18-12-2020,Kerala,32.0,Wayanad,567.0,14428,12024,40,14428,12024,40,693866,632065,2758,693866,632065,2758,26991,29879,342,10004825,9549923,145171
18-12-2020,Ladakh,37.0,Kargil,6.0,2085,1949,43,2085,1949,43,9252,8654,124,9252,8654,124,26991,29879,342,10004825,9549923,145171
18-12-2020,Ladakh,37.0,Leh,9.0,7167,6705,81,7167,6705,81,9252,8654,124,9252,8654,124,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Ahmednagar,466.0,67301,64208,1013,67301,64208,1013,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Akola,467.0,10137,9366,342,10137,9366,342,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Amravati,468.0,19247,18423,375,19247,18423,375,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Aurangabad,189.0,46919,44876,1127,46919,44876,1127,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Beed,470.0,16633,15754,513,16633,15754,513,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Bhandara,471.0,12170,11240,260,12170,11240,260,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Buldhana,472.0,13014,11957,212,13014,11957,212,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Chandrapur,473.0,22557,21315,366,22557,21315,366,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Dhule,474.0,15395,14809,343,15395,14809,343,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Gadchiroli,475.0,8249,7811,77,8249,7811,77,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Gondia,476.0,13400,12812,143,13400,12812,143,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Hingoli,477.0,4107,3934,95,4107,3934,95,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Jalgaon,478.0,55466,53511,1431,55466,53511,1431,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Jalna,479.0,12515,11965,330,12515,11965,330,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Kolhapur,480.0,48968,46519,1655,48968,46519,1655,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Latur,481.0,22856,21743,674,22856,21743,674,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Mumbai,482.0,285632,266456,10970,285632,266456,10970,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Nagpur,484.0,120666,112947,3130,120666,112947,3130,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Nanded,485.0,20869,19806,641,20869,19806,641,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Nandurbar,486.0,7710,7041,165,7710,7041,165,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Nashik,487.0,111907,107497,1826,111907,107497,1826,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Osmanabad,488.0,16630,15750,530,16630,15750,530,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Palghar,665.0,46210,44911,901,46210,44911,901,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Parbhani,489.0,7448,6959,276,7448,6959,276,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Pune,490.0,365652,341029,7667,365652,341029,7667,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Raigad,491.0,65478,62748,1463,65478,62748,1463,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Ratnagiri,492.0,11002,10207,372,11002,10207,372,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Sangli,493.0,49857,47748,1755,49857,47748,1755,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Satara,494.0,53719,50817,1731,53719,50817,1731,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Sindhudurg,495.0,5868,5264,154,5868,5264,154,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Solapur,496.0,52132,49145,1718,52132,49145,1718,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Thane,497.0,249436,233211,5475,249436,233211,5475,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Wardha,498.0,8956,8335,238,8956,8335,238,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Washim,499.0,6637,6261,148,6637,6261,148,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Maharashtra,27.0,Yavatmal,500.0,13169,12347,391,13169,12347,391,1888767,1778722,48574,1888767,1778722,48574,26991,29879,342,10004825,9549923,145171
18-12-2020,Meghalaya,17.0,East Garo Hills,273.0,338,326,1,338,326,1,13189,12470,133,13189,12470,133,26991,29879,342,10004825,9549923,145171
18-12-2020,Meghalaya,17.0,East Jaintia Hills,657.0,526,519,0,526,519,0,13189,12470,133,13189,12470,133,26991,29879,342,10004825,9549923,145171
18-12-2020,Meghalaya,17.0,East Khasi Hills,274.0,8091,7628,108,8091,7628,108,13189,12470,133,13189,12470,133,26991,29879,342,10004825,9549923,145171
18-12-2020,Meghalaya,17.0,North Garo Hills,656.0,116,109,2,116,109,2,13189,12470,133,13189,12470,133,26991,29879,342,10004825,9549923,145171
18-12-2020,Meghalaya,17.0,Ribhoi,276.0,1334,1294,2,1334,1294,2,13189,12470,133,13189,12470,133,26991,29879,342,10004825,9549923,145171
18-12-2020,Meghalaya,17.0,South Garo Hills,277.0,196,189,0,196,189,0,13189,12470,133,13189,12470,133,26991,29879,342,10004825,9549923,145171
18-12-2020,Meghalaya,17.0,South West Garo Hills,663.0,195,179,2,195,179,2,13189,12470,133,13189,12470,133,26991,29879,342,10004825,9549923,145171
18-12-2020,Meghalaya,17.0,South West Khasi Hills,658.0,57,55,0,57,55,0,13189,12470,133,13189,12470,133,26991,29879,342,10004825,9549923,145171
18-12-2020,Meghalaya,17.0,West Garo Hills,278.0,1692,1642,16,1692,1642,16,13189,12470,133,13189,12470,133,26991,29879,342,10004825,9549923,145171
18-12-2020,Meghalaya,17.0,West Jaintia Hills,275.0,473,364,1,473,364,1,13189,12470,133,13189,12470,133,26991,29879,342,10004825,9549923,145171
18-12-2020,Meghalaya,17.0,West Khasi Hills,279.0,171,165,1,171,165,1,13189,12470,133,13189,12470,133,26991,29879,342,10004825,9549923,145171
18-12-2020,Manipur,14.0,Unknown,,27540,25371,334,27540,25371,334,27540,25371,334,27540,25371,334,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Agar Malwa,667.0,596,568,10,596,568,10,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Alirajpur,639.0,1199,1131,13,1199,1131,13,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Anuppur,390.0,1971,1925,14,1971,1925,14,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Ashoknagar,391.0,1029,948,16,1029,948,16,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Balaghat,392.0,2892,2723,12,2892,2723,12,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Barwani,393.0,2578,2432,22,2578,2432,22,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Betul,394.0,3104,2942,66,3104,2942,66,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Bhind,395.0,1430,1398,9,1430,1398,9,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Bhopal,396.0,36903,33718,551,36903,33718,551,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Burhanpur,397.0,837,799,27,837,799,27,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Chhatarpur,398.0,1937,1823,32,1937,1823,32,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Chhindwara,399.0,2600,2528,40,2600,2528,40,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Damoh,400.0,2529,2338,74,2529,2338,74,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Datia,401.0,1758,1664,20,1758,1664,20,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Dewas,402.0,2617,2496,26,2617,2496,26,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Dhar,403.0,3627,3417,54,3627,3417,54,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Dindori,404.0,926,908,1,926,908,1,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Guna,406.0,1363,1260,22,1363,1260,22,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Gwalior,407.0,15508,14877,190,15508,14877,190,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Harda,408.0,1959,1879,30,1959,1879,30,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Hoshangabad,409.0,3445,3332,56,3445,3332,56,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Indore,410.0,50763,45647,829,50763,45647,829,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
18-12-2020,Madhya Pradesh,23.0,Jabalpur,411.0,15002,14309,232,15002,14309,232,229130,213801,3453,229130,213801,3453,26991,29879,342,10004825,9549923,145171
